frame_id,predict_steering_angle,oriMSE,steering_angle_change
17100132.png,0.115641318261623,0.0207291266605426,0.381460458040237
17100133.png,0.11744574457407,0.0207291266605426,0.368039280176163
17100134.png,0.119992032647133,0.0207291266605426,0.354112297296524
17100135.png,0.121762573719025,0.0207291266605426,0.338191628456116
17100136.png,0.119503237307072,0.0207291266605426,0.322109550237656
17100137.png,0.120379932224751,0.0207291266605426,0.304577827453613
17100138.png,0.122858516871929,0.0207291266605426,0.287785112857819
17100139.png,0.116424679756165,0.0207291266605426,0.269341915845871
17100140.png,0.12063742429018,0.0207291266605426,0.231799066066742
17100141.png,0.119544669985771,0.0207291266605426,0.212831020355225
17100142.png,0.120427750051022,0.0207291266605426,0.194133624434471
17100143.png,0.121681489050388,0.0207291266605426,0.175951987504959
17100144.png,0.121203802525997,0.0207291266605426,0.158452972769737
17100145.png,0.121426098048687,0.0207291266605426,0.141891956329346
17100146.png,0.121759071946144,0.0207291266605426,0.126297786831856
17100147.png,0.11859492957592,0.0207291266605426,0.0984121933579445
17100148.png,0.12519171833992,0.0207291266605426,0.0866529643535614
17100149.png,0.116793088614941,0.0207291266605426,0.0761342495679855
17100150.png,0.119377486407757,0.0207291266605426,0.0671054422855377
17100151.png,0.121485807001591,0.0207291266605426,0.0589870028197765
17100152.png,0.122004464268684,0.0207291266605426,0.0519124418497086
17100153.png,0.119991019368172,0.0207291266605426,0.33847114443779
17100154.png,0.1158761754632,0.0207291266605426,0.294775873422623
17100155.png,0.123749457299709,0.0207291266605426,0.250293403863907
17100156.png,0.121797487139702,0.0207291266605426,0.208629935979843
17100157.png,0.134638145565987,0.0207291266605426,0.170304179191589
17100158.png,0.13100691139698,0.0207291266605426,0.140048816800118
17100159.png,0.139839574694633,0.0207291266605426,0.111233651638031
17100160.png,0.14514933526516,0.0207291266605426,0.0918344855308533
17100161.png,0.141008570790291,0.0207291266605426,0.0692931562662125
17100162.png,0.142551571130753,0.0207291266605426,0.0418094173073769
17100163.png,0.14729131758213,0.0207291266605426,0.515595555305481
17100164.png,0.150843530893326,0.0207291266605426,0.361490190029144
17100165.png,0.153593882918358,0.0207291266605426,0.315691530704498
17100166.png,0.153316482901573,0.0207291266605426,0.261855244636536
17100167.png,0.144267126917839,0.0207291266605426,0.219518885016441
17100168.png,0.147855177521706,0.0207291266605426,0.17494709789753
17100169.png,0.148782044649124,0.0207291266605426,0.144473284482956
17100170.png,0.145815297961235,0.0207291266605426,0.092827707529068
17100171.png,0.140068575739861,0.0207291266605426,0.070322722196579
17100172.png,0.138879120349884,0.0207291266605426,0.059144489467144
17100173.png,0.132812216877937,0.0207291266605426,0.0434392429888248
17100174.png,0.135332405567169,0.0207291266605426,0.54011082649231
17100175.png,0.133510544896126,0.0207291266605426,0.380629777908325
17100176.png,0.134796723723412,0.0207291266605426,0.332810282707214
17100177.png,0.13329491019249,0.0207291266605426,0.27629154920578
17100178.png,0.133183717727661,0.0207291266605426,0.184063106775284
17100179.png,0.134336546063423,0.0207291266605426,0.151635721325874
17100180.png,0.136155486106873,0.0207291266605426,0.117751032114029
17100181.png,0.129633590579033,0.0207291266605426,0.0972349345684052
17100182.png,0.126428157091141,0.0207291266605426,0.0739996805787087
17100183.png,0.124672375619411,0.0207291266605426,0.0624076463282108
17100184.png,0.124764360487461,0.0207291266605426,0.533429622650147
17100185.png,0.123161859810352,0.0207291266605426,0.381039410829544
17100186.png,0.12207754701376,0.0207291266605426,0.322664022445679
17100187.png,0.13087072968483,0.0207291266605426,0.220368057489395
17100188.png,0.139342442154884,0.0207291266605426,0.181535497307777
17100189.png,0.13901574909687,0.0207291266605426,0.141734078526497
17100190.png,0.139142349362373,0.0207291266605426,0.116101779043674
17100191.png,0.142251878976822,0.0207291266605426,0.0885828360915184
17100192.png,0.148136213421822,0.0207291266605426,0.0736902803182602
17100193.png,0.139343678951263,0.0207291266605426,0.0548705570399761
17100194.png,0.132912993431091,0.0207291266605426,0.530097246170044
17100195.png,0.137809008359909,0.0207291266605426,0.371695458889008
17100196.png,0.135322362184525,0.0207291266605426,0.266190439462662
17100197.png,0.129862412810326,0.0207291266605426,0.221773505210876
17100198.png,0.127085998654366,0.0207291266605426,0.175570100545883
17100199.png,0.118215091526508,0.0207291266605426,0.143799051642418
17100200.png,0.104072548449039,0.0207291266605426,0.110800892114639
17100201.png,0.106788821518421,0.0207291266605426,0.0912822932004929
17100202.png,0.0990558043122292,0.0207291266605426,0.0576892904937267
17100203.png,0.09715286642313,0.0207291266605426,0.0425794720649719
17100204.png,0.0902184471487999,0.0207291266605426,0.540293753147125
17100205.png,0.0938930884003639,0.0207291266605426,0.381128370761871
17100206.png,0.102614887058735,0.0207291266605426,0.334005504846573
17100207.png,0.0987491309642792,0.0207291266605426,0.277664005756378
17100208.png,0.0953931584954262,0.0207291266605426,0.232223629951477
17100209.png,0.0975610539317131,0.0207291266605426,0.152359575033188
17100210.png,0.0930216535925865,0.0207291266605426,0.118227690458298
17100211.png,0.0878467559814453,0.0207291266605426,0.0972726792097092
17100212.png,0.0900515764951706,0.0207291266605426,0.0738727152347565
17100213.png,0.0916360318660736,0.0207291266605426,0.0624857842922211
17100214.png,0.0960904806852341,0.0207291266605426,0.419494807720184
17100215.png,0.0908096879720688,0.0207291266605426,0.296286404132843
17100216.png,0.104867108166218,0.0207291266605426,0.246958822011948
17100217.png,0.10686868429184,0.0207291266605426,0.165397971868515
17100218.png,0.0979406461119652,0.0207291266605426,0.136515974998474
17100219.png,0.0913335233926773,0.0207291266605426,0.105193987488747
17100220.png,0.0878965258598328,0.0207291266605426,0.0864674374461174
17100221.png,0.08182243257761,0.0207291266605426,0.0647583156824112
17100222.png,0.0840591788291931,0.0207291266605426,0.054308082908392
17100223.png,0.0777220875024796,0.0207291266605426,0.039462611079216
17100224.png,0.0749431923031807,0.0207291266605426,0.160901784896851
17100225.png,0.0763554722070694,0.0207291266605426,0.105639666318893
17100226.png,0.0804547667503357,0.0207291266605426,0.0690708532929421
17100227.png,0.0806888863444328,0.0207291266605426,0.0584819316864014
17100228.png,0.0696812644600868,0.0207291266605426,0.0424181222915649
17100229.png,0.0608664005994797,0.0207291266605426,0.0367693193256855
17100230.png,0.0568776279687882,0.0207291266605426,0.024950560182333
17100231.png,0.0510308966040611,0.0207291266605426,0.0228601023554802
17100232.png,0.0507821813225746,0.0207291266605426,0.0142588196322322
17100233.png,0.0475954040884972,0.0207291266605426,0.0142937060445547
17100234.png,0.0491711422801018,0.0207291266605426,0.00743940100073814
17100235.png,0.0499049872159958,0.0207291266605426,0.23103192448616
17100236.png,0.0512652099132538,0.0207291266605426,0.159182995557785
17100237.png,0.0589951649308205,0.0207291266605426,0.130102008581162
17100238.png,0.0646885111927986,0.0207291266605426,0.111114449799061
17100239.png,0.0682165399193764,0.0207291266605426,0.0864421799778938
17100240.png,0.0756319612264633,0.0207291266605426,0.0727024376392365
17100241.png,0.0796231627464294,0.0207291266605426,0.0460919439792633
17100242.png,0.0830231383442879,0.0207291266605426,0.0325983576476574
17100243.png,0.0806665271520615,0.0207291266605426,0.0290548987686634
17100244.png,0.0857021883130074,0.0207291266605426,0.0195096433162689
17100245.png,0.0881791338324547,0.0207291266605426,0.0186919756233692
17100246.png,0.0898950174450874,0.0207291266605426,0.413043677806854
17100247.png,0.0966586917638779,0.0207291266605426,0.290694445371628
17100248.png,0.101191982626915,0.0207291266605426,0.244771510362625
17100249.png,0.099225677549839,0.0207291266605426,0.167421653866768
17100250.png,0.1053621545434,0.0207291266605426,0.139144837856293
17100251.png,0.103526741266251,0.0207291266605426,0.107655212283134
17100252.png,0.107533156871796,0.0207291266605426,0.0892058163881302
17100253.png,0.108832024037838,0.0207291266605426,0.067038007080555
17100254.png,0.104582749307156,0.0207291266605426,0.0566948056221008
17100255.png,0.108950801193714,0.0207291266605426,0.0417748056352139
17100256.png,0.112262986600399,0.0207291266605426,0.490184813737869
17200117.png,0.162482425570488,0.0179575972472411,0.295329630374908
17200118.png,0.156963869929314,0.0179575972472411,0.284577041864395
17200119.png,0.153237134218216,0.0179575972472411,0.273239523172379
17200120.png,0.147890537977219,0.0179575972472411,0.261015027761459
17200121.png,0.140225872397423,0.0179575972472411,0.248324066400528
17200122.png,0.136151671409607,0.0179575972472411,0.234636813402176
17200123.png,0.133904248476028,0.0179575972472411,0.220945239067078
17200124.png,0.132093191146851,0.0179575972472411,0.206331923604012
17200125.png,0.133095651865006,0.0179575972472411,0.191468507051468
17200126.png,0.128490075469017,0.0179575972472411,0.17650243639946
17200127.png,0.127770364284515,0.0179575972472411,0.16165865957737
17200128.png,0.123330660164356,0.0179575972472411,0.133306831121445
17200129.png,0.117889627814293,0.0179575972472411,0.119926676154137
17200130.png,0.115858256816864,0.0179575972472411,0.306005477905273
17200131.png,0.114376470446587,0.0179575972472411,0.224651291966438
17200132.png,0.111813209950924,0.0179575972472411,0.19530288875103
17200133.png,0.113101698458195,0.0179575972472411,0.171440824866295
17200134.png,0.123910166323185,0.0179575972472411,0.149703621864319
17200135.png,0.118461944162846,0.0179575972472411,0.131614282727242
17200136.png,0.113783739507198,0.0179575972472411,0.114486135542393
17200137.png,0.11278585344553,0.0179575972472411,0.102845869958401
17200138.png,0.121495276689529,0.0179575972472411,0.312223851680756
17200139.png,0.118788555264473,0.0179575972472411,0.229025885462761
17200140.png,0.12369842082262,0.0179575972472411,0.168597042560577
17200141.png,0.119115978479385,0.0179575972472411,0.140573620796204
17200142.png,0.125082358717918,0.0179575972472411,0.116046920418739
17200143.png,0.125202715396881,0.0179575972472411,0.0945263653993607
17200144.png,0.127946570515633,0.0179575972472411,0.321585386991501
17200145.png,0.137441292405128,0.0179575972472411,0.228014200925827
17200146.png,0.135370761156082,0.0179575972472411,0.189738139510155
17200147.png,0.130231305956841,0.0179575972472411,0.156494334340096
17200148.png,0.132688581943512,0.0179575972472411,0.128110140562058
17200149.png,0.135623261332512,0.0179575972472411,0.3438401222229
17200150.png,0.140012174844742,0.0179575972472411,0.246066823601723
17200151.png,0.145224079489708,0.0179575972472411,0.170264422893524
17200152.png,0.15110519528389,0.0179575972472411,0.140081778168678
17200153.png,0.150366425514221,0.0179575972472411,0.114694982767105
17200154.png,0.149618595838547,0.0179575972472411,0.337377607822418
17200155.png,0.147524148225784,0.0179575972472411,0.242427378892899
17200156.png,0.14629539847374,0.0179575972472411,0.203601703047752
17200157.png,0.145296961069107,0.0179575972472411,0.169233739376068
17200158.png,0.138564884662628,0.0179575972472411,0.138208210468292
17200159.png,0.139666378498077,0.0179575972472411,0.349405080080032
17200160.png,0.144657149910927,0.0179575972472411,0.20679672062397
17200161.png,0.137385055422783,0.0179575972472411,0.170035123825073
17200162.png,0.136263191699982,0.0179575972472411,0.138274922966957
17200163.png,0.133095920085907,0.0179575972472411,0.112096451222897
17200164.png,0.132661417126656,0.0179575972472411,0.334361732006073
17200165.png,0.145180270075798,0.0179575972472411,0.239215537905693
17200166.png,0.144587874412537,0.0179575972472411,0.201217725872993
17200167.png,0.148093923926353,0.0179575972472411,0.16715806722641
17200168.png,0.152000814676285,0.0179575972472411,0.111691139638424
17200169.png,0.151538521051407,0.0179575972472411,0.33896079659462
17200170.png,0.150234952569008,0.0179575972472411,0.242734789848328
17200171.png,0.149294674396515,0.0179575972472411,0.203635901212692
17200172.png,0.142709568142891,0.0179575972472411,0.168028384447098
17200173.png,0.136835530400276,0.0179575972472411,0.138238653540611
17200174.png,0.135736703872681,0.0179575972472411,0.351109057664871
17200175.png,0.130959868431091,0.0179575972472411,0.251810699701309
17200176.png,0.132918208837509,0.0179575972472411,0.209152519702911
17200177.png,0.125901624560356,0.0179575972472411,0.140716940164566
17200178.png,0.131465673446655,0.0179575972472411,0.114740416407585
17200179.png,0.130675286054611,0.0179575972472411,0.535389423370361
17200180.png,0.136964559555054,0.0179575972472411,0.38005256652832
17200181.png,0.13134977221489,0.0179575972472411,0.321616649627686
17200182.png,0.130115479230881,0.0179575972472411,0.267434328794479
17200183.png,0.132649138569832,0.0179575972472411,0.217603459954262
17200184.png,0.123437948524952,0.0179575972472411,0.138321101665497
17200185.png,0.12424822896719,0.0179575972472411,0.109590895473957
17200186.png,0.126846626400948,0.0179575972472411,0.0864574834704399
17200187.png,0.131340518593788,0.0179575972472411,0.0683079957962036
17200188.png,0.139015257358551,0.0179575972472411,0.0538027212023735
17200189.png,0.143538966774941,0.0179575972472411,0.501962125301361
17200190.png,0.133790656924248,0.0179575972472411,0.352931708097458
17200191.png,0.119346886873245,0.0179575972472411,0.301741272211075
17200192.png,0.105935014784336,0.0179575972472411,0.251883417367935
17200193.png,0.0975714176893234,0.0179575972472411,0.166540816426277
17200194.png,0.0989906638860703,0.0179575972472411,0.132368564605713
17200195.png,0.0976199880242348,0.0179575972472411,0.105244114995003
17200196.png,0.0989179462194443,0.0179575972472411,0.0830276906490326
17200197.png,0.104033462703228,0.0179575972472411,0.0651133731007576
17200198.png,0.112101420760155,0.0179575972472411,0.0511464923620224
17200199.png,0.114006206393242,0.0179575972472411,0.0400871969759464
17200200.png,0.121056370437145,0.0179575972472411,0.5149005651474
17200201.png,0.110676251351833,0.0179575972472411,0.365116477012634
17200202.png,0.103659607470036,0.0179575972472411,0.316167175769806
17200203.png,0.10079275816679,0.0179575972472411,0.216466009616852
17200204.png,0.103358335793018,0.0179575972472411,0.175706565380096
17200205.png,0.114636823534966,0.0179575972472411,0.140807971358299
17200206.png,0.121527597308159,0.0179575972472411,0.112111464142799
17200207.png,0.130488246679306,0.0179575972472411,0.0882368683815002
17200208.png,0.130988940596581,0.0179575972472411,0.0696685612201691
17200209.png,0.136081337928772,0.0179575972472411,0.0555337257683277
17200210.png,0.145747438073158,0.0179575972472411,0.513292908668518
