frame_id,predict_steering_angle,oriMSE,steering_angle_change
17100132.png,0.293810099363327,0.0179315445643471,0.381460458040237
17100133.png,0.29088819026947,0.0179315445643471,0.368039280176163
17100134.png,0.294260621070862,0.0179315445643471,0.354112297296524
17100135.png,0.217324703931808,0.0179315445643471,0.338191628456116
17100136.png,0.308641910552979,0.0179315445643471,0.322109550237656
17100137.png,0.226095646619797,0.0179315445643471,0.304577827453613
17100138.png,0.164454504847527,0.0179315445643471,0.287785112857819
17100139.png,0.201172828674316,0.0179315445643471,0.269341915845871
17100140.png,0.155531853437424,0.0179315445643471,0.231799066066742
17100141.png,0.162196904420853,0.0179315445643471,0.212831020355225
17100142.png,0.127114281058311,0.0179315445643471,0.194133624434471
17100143.png,0.0932443514466286,0.0179315445643471,0.175951987504959
17100144.png,0.0309198666363955,0.0179315445643471,0.158452972769737
17100145.png,0.0520378686487675,0.0179315445643471,0.141891956329346
17100146.png,0.0470834784209728,0.0179315445643471,0.126297786831856
17100147.png,0.0111897392198443,0.0179315445643471,0.0984121933579445
17100148.png,0.0200793333351612,0.0179315445643471,0.0866529643535614
17100149.png,0.042110126465559,0.0179315445643471,0.0761342495679855
17100150.png,0.0938214957714081,0.0179315445643471,0.0671054422855377
17100151.png,0.0319753848016262,0.0179315445643471,0.0589870028197765
17100152.png,0.0268973652273417,0.0179315445643471,0.0519124418497086
17100153.png,0.237659186124802,0.0179315445643471,0.33847114443779
17100154.png,0.185811966657639,0.0179315445643471,0.294775873422623
17100155.png,0.169874787330627,0.0179315445643471,0.250293403863907
17100156.png,0.137133732438087,0.0179315445643471,0.208629935979843
17100157.png,0.204584777355194,0.0179315445643471,0.170304179191589
17100158.png,0.213170737028122,0.0179315445643471,0.140048816800118
17100159.png,0.196495875716209,0.0179315445643471,0.111233651638031
17100160.png,0.276343137025833,0.0179315445643471,0.0918344855308533
17100161.png,0.270207762718201,0.0179315445643471,0.0692931562662125
17100162.png,0.334967464208603,0.0179315445643471,0.0418094173073769
17100163.png,0.22411160171032,0.0179315445643471,0.515595555305481
17100164.png,0.37091925740242,0.0179315445643471,0.361490190029144
17100165.png,0.322862863540649,0.0179315445643471,0.315691530704498
17100166.png,0.211811736226082,0.0179315445643471,0.261855244636536
17100167.png,0.214239731431007,0.0179315445643471,0.219518885016441
17100168.png,0.224965423345566,0.0179315445643471,0.17494709789753
17100169.png,0.213095739483833,0.0179315445643471,0.144473284482956
17100170.png,0.199589967727661,0.0179315445643471,0.092827707529068
17100171.png,0.167291134595871,0.0179315445643471,0.070322722196579
17100172.png,0.100409410893917,0.0179315445643471,0.059144489467144
17100173.png,0.139121413230896,0.0179315445643471,0.0434392429888248
17100174.png,0.261240273714066,0.0179315445643471,0.54011082649231
17100175.png,0.423872321844101,0.0179315445643471,0.380629777908325
17100176.png,0.364663451910019,0.0179315445643471,0.332810282707214
17100177.png,0.264907449483871,0.0179315445643471,0.27629154920578
17100178.png,0.225126832723618,0.0179315445643471,0.184063106775284
17100179.png,0.204951286315918,0.0179315445643471,0.151635721325874
17100180.png,0.173060521483421,0.0179315445643471,0.117751032114029
17100181.png,0.192046731710434,0.0179315445643471,0.0972349345684052
17100182.png,0.174554109573364,0.0179315445643471,0.0739996805787087
17100183.png,0.0627534985542297,0.0179315445643471,0.0624076463282108
17100184.png,0.159540504217148,0.0179315445643471,0.533429622650147
17100185.png,0.30024579167366,0.0179315445643471,0.381039410829544
17100186.png,0.435846090316772,0.0179315445643471,0.322664022445679
17100187.png,0.368728220462799,0.0179315445643471,0.220368057489395
17100188.png,0.355559051036835,0.0179315445643471,0.181535497307777
17100189.png,0.326674610376358,0.0179315445643471,0.141734078526497
17100190.png,0.271654099225998,0.0179315445643471,0.116101779043674
17100191.png,0.196273237466812,0.0179315445643471,0.0885828360915184
17100192.png,0.194836109876633,0.0179315445643471,0.0736902803182602
17100193.png,0.192826956510544,0.0179315445643471,0.0548705570399761
17100194.png,0.185232475399971,0.0179315445643471,0.530097246170044
17100195.png,0.428976118564606,0.0179315445643471,0.371695458889008
17100196.png,0.295254588127136,0.0179315445643471,0.266190439462662
17100197.png,0.274679481983185,0.0179315445643471,0.221773505210876
17100198.png,0.289556294679642,0.0179315445643471,0.175570100545883
17100199.png,0.168405100703239,0.0179315445643471,0.143799051642418
17100200.png,0.199609786272049,0.0179315445643471,0.110800892114639
17100201.png,0.128754690289497,0.0179315445643471,0.0912822932004929
17100202.png,0.135612204670906,0.0179315445643471,0.0576892904937267
17100203.png,0.0876535102725029,0.0179315445643471,0.0425794720649719
17100204.png,0.078953392803669,0.0179315445643471,0.540293753147125
17100205.png,0.146169424057007,0.0179315445643471,0.381128370761871
17100206.png,0.142241165041924,0.0179315445643471,0.334005504846573
17100207.png,0.266104876995087,0.0179315445643471,0.277664005756378
17100208.png,0.255665987730026,0.0179315445643471,0.232223629951477
17100209.png,0.328025192022324,0.0179315445643471,0.152359575033188
17100210.png,0.286783039569855,0.0179315445643471,0.118227690458298
17100211.png,0.302916079759598,0.0179315445643471,0.0972726792097092
17100212.png,0.164051860570908,0.0179315445643471,0.0738727152347565
17100213.png,0.287955850362778,0.0179315445643471,0.0624857842922211
17100214.png,0.157354727387428,0.0179315445643471,0.419494807720184
17100215.png,0.166505351662636,0.0179315445643471,0.296286404132843
17100216.png,0.261415004730225,0.0179315445643471,0.246958822011948
17100217.png,0.211734905838966,0.0179315445643471,0.165397971868515
17100218.png,0.263821542263031,0.0179315445643471,0.136515974998474
17100219.png,0.153193846344948,0.0179315445643471,0.105193987488747
17100220.png,0.21904493868351,0.0179315445643471,0.0864674374461174
17100221.png,0.119987189769745,0.0179315445643471,0.0647583156824112
17100222.png,0.194062203168869,0.0179315445643471,0.054308082908392
17100223.png,0.10183959454298,0.0179315445643471,0.039462611079216
17100224.png,0.161770537495613,0.0179315445643471,0.160901784896851
17100225.png,0.145004078745842,0.0179315445643471,0.105639666318893
17100226.png,0.212226927280426,0.0179315445643471,0.0690708532929421
17100227.png,0.111500062048435,0.0179315445643471,0.0584819316864014
17100228.png,0.125134482979774,0.0179315445643471,0.0424181222915649
17100229.png,0.112251617014408,0.0179315445643471,0.0367693193256855
17100230.png,0.0834718868136406,0.0179315445643471,0.024950560182333
17100231.png,0.0701745301485062,0.0179315445643471,0.0228601023554802
17100232.png,0.0538071841001511,0.0179315445643471,0.0142588196322322
17100233.png,0.0865588933229446,0.0179315445643471,0.0142937060445547
17100234.png,0.0685084983706474,0.0179315445643471,0.00743940100073814
17100235.png,0.159814983606339,0.0179315445643471,0.23103192448616
17100236.png,0.0548842810094357,0.0179315445643471,0.159182995557785
17100237.png,0.0942975431680679,0.0179315445643471,0.130102008581162
